movieId,title,popularity,datasetpopularity
800,Lone Star (1996),31413,19.0
801,Harriet the Spy (1996),10919,11.0
802,Phenomenon (1996),83015,46.0
803,Walking and Talking (1996),3892,1.0
804,She's the One (1996),18371,8.0
805,"Time to Kill, A (1996)",178434,35.0
806,American Buffalo (1996),3987,1.0
808,Alaska (1996),5771,2.0
809,Fled (1996),9694,9.0
810,Kazaam (1996),25481,12.0
813,Larger Than Life (1996),7756,5.0
818,"Very Brady Sequel, A (1996)",11651,10.0
823,"Collector, The (La collectionneuse) (1967)",9613,1.0
824,Kaspar Hauser (1993),501,1.0
828,"Adventures of Pinocchio, The (1996)",6245,6.0
829,Joe's Apartment (1996),14251,9.0
830,"First Wives Club, The (1996)",53359,21.0
832,Ransom (1996),134076,37.0
833,High School High (1996),14060,6.0
835,Foxfire (1996),9683,3.0
836,Chain Reaction (1996),55619,17.0
837,Matilda (1996),171337,33.0
838,Emma (1996),41161,30.0
839,"Crow: City of Angels, The (1996)",21314,15.0
840,House Arrest (1996),9181,4.0
841,"Eyes Without a Face (Yeux sans visage, Les) (1959)",34579,2.0
842,Tales from the Crypt Presents: Bordello of Blood (1996),15635,12.0
848,"Spitfire Grill, The (1996)",7167,7.0
849,Escape from L.A. (1996),79446,44.0
851,Basquiat (1996),21710,6.0
852,Tin Cup (1996),52771,43.0
858,"Godfather, The (1972)",1980343,192.0
861,Supercop (Police Story 3: Supercop) (Jing cha gu shi III: Chao ji jing cha) (1992),23863,9.0
866,Bound (1996),59852,23.0
867,Carpool (1996),5230,2.0
869,Kansas City (1996),5343,3.0
870,Gone Fishin' (1997),10514,2.0
875,Nothing to Lose (1994),73,1.0
876,Supercop 2 (Project S) (Chao ji ji hua) (1993),4302,1.0
879,"Relic, The (1997)",29849,4.0
880,"Island of Dr. Moreau, The (1996)",35186,27.0
881,First Kid (1996),11450,5.0
882,"Trigger Effect, The (1996)",8037,1.0
885,Bogus (1996),6998,2.0
886,Bulletproof (1996),39753,6.0
888,Land Before Time III: The Time of the Great Giving (1995),6475,3.0
889,1-900 (06) (1994),651,1.0
891,Halloween: The Curse of Michael Myers (Halloween 6: The Curse of Michael Myers) (1995),41481,5.0
892,Twelfth Night (1996),6344,13.0
893,Mother Night (1996),5526,3.0
896,Wild Reeds (Les roseaux sauvages) (1994),6488,2.0
897,For Whom the Bell Tolls (1943),10093,2.0
898,"Philadelphia Story, The (1940)",72990,29.0
899,Singin' in the Rain (1952),256929,47.0
900,"American in Paris, An (1951)",36348,12.0
901,Funny Face (1957),32496,7.0
902,Breakfast at Tiffany's (1961),189944,36.0
903,Vertigo (1958),421708,60.0
904,Rear Window (1954),515484,84.0
905,It Happened One Night (1934),110617,14.0
906,Gaslight (1944),33134,7.0
907,"Gay Divorcee, The (1934)",8476,2.0
908,North by Northwest (1959),342373,57.0
909,"Apartment, The (1960)",193436,27.0
910,Some Like It Hot (1959),280345,50.0
911,Charade (1963),84023,13.0
912,Casablanca (1942),598720,100.0
913,"Maltese Falcon, The (1941)",165078,44.0
914,My Fair Lady (1964),100534,35.0
915,Sabrina (1954),69403,30.0
916,Roman Holiday (1953),145883,26.0
917,"Little Princess, The (1939)",6620,2.0
918,Meet Me in St. Louis (1944),27386,10.0
919,"Wizard of Oz, The (1939)",422922,92.0
920,Gone with the Wind (1939),330274,45.0
921,My Favorite Year (1982),10304,9.0
922,Sunset Blvd. (a.k.a. Sunset Boulevard) (1950),233371,27.0
923,Citizen Kane (1941),460896,69.0
924,2001: A Space Odyssey (1968),708628,109.0
926,All About Eve (1950),137289,24.0
927,"Women, The (1939)",14713,3.0
928,Rebecca (1940),144742,18.0
929,Foreign Correspondent (1940),23146,1.0
930,Notorious (1946),105971,20.0
931,Spellbound (1945),51473,9.0
932,"Affair to Remember, An (1957)",32683,8.0
933,To Catch a Thief (1955),78583,23.0
934,Father of the Bride (1950),12347,12.0
935,"Band Wagon, The (1953)",12340,3.0
936,Ninotchka (1939),22540,6.0
937,Love in the Afternoon (1957),16839,2.0
938,Gigi (1958),24158,6.0
940,"Adventures of Robin Hood, The (1938)",53875,8.0
941,"Mark of Zorro, The (1940)",10842,2.0
942,Laura (1944),50519,6.0
943,"Ghost and Mrs. Muir, The (1947)",20592,7.0
944,Lost Horizon (1937),14255,3.0
945,Top Hat (1935),20467,7.0
946,To Be or Not to Be (1942),41934,3.0
947,My Man Godfrey (1936),26059,4.0
948,Giant (1956),41725,6.0
949,East of Eden (1955),48288,6.0
950,"Thin Man, The (1934)",32150,7.0
951,His Girl Friday (1940),62350,14.0
952,Around the World in 80 Days (1956),29283,12.0
953,It's a Wonderful Life (1946),492876,58.0
954,Mr. Smith Goes to Washington (1939),120210,18.0
955,Bringing Up Baby (1938),65340,18.0
956,Penny Serenade (1941),7910,1.0
959,Of Human Bondage (1934),8147,1.0
961,Little Lord Fauntleroy (1936),2457,1.0
963,"Inspector General, The (1949)",3523,1.0
965,"39 Steps, The (1935)",60692,11.0
968,Night of the Living Dead (1968),137417,28.0
969,"African Queen, The (1951)",83292,34.0
970,Beat the Devil (1953),10215,1.0
971,Cat on a Hot Tin Roof (1958),52815,10.0
973,Meet John Doe (1941),14673,5.0
976,"Farewell to Arms, A (1932)",6652,1.0
979,Nothing Personal (1995),524,1.0
981,Dangerous Ground (1997),2006,2.0
982,Picnic (1955),9683,1.0
984,"Pompatus of Love, The (1996)",621,2.0
986,Fly Away Home (1996),26884,13.0
987,Bliss (1997),2849,1.0
988,Grace of My Heart (1996),4032,2.0
990,Maximum Risk (1996),23657,5.0
991,Michael Collins (1996),33373,11.0
993,Infinity (1996),1966,1.0
994,Big Night (1996),22491,11.0
996,Last Man Standing (1996),60499,13.0
998,Set It Off (1996),18106,3.0
999,2 Days in the Valley (1996),21467,12.0
1003,Extreme Measures (1996),20500,3.0
1004,"Glimmer Man, The (1996)",21083,6.0
1005,D3: The Mighty Ducks (1996),28333,8.0
1006,"Chamber, The (1996)",15997,5.0
1007,"Apple Dumpling Gang, The (1975)",6432,10.0
1008,"Davy Crockett, King of the Wild Frontier (1955)",4764,1.0
1009,Escape to Witch Mountain (1975),11184,9.0
1010,"Love Bug, The (1969)",17270,9.0
1011,Herbie Rides Again (1974),8709,8.0
1012,Old Yeller (1957),14866,9.0
1013,"Parent Trap, The (1961)",23559,12.0
1014,Pollyanna (1960),11171,5.0
1015,Homeward Bound: The Incredible Journey (1993),50457,20.0
1016,"Shaggy Dog, The (1959)",5493,5.0
1017,Swiss Family Robinson (1960),17853,10.0
1018,That Darn Cat! (1965),7728,6.0
1019,"20,000 Leagues Under the Sea (1954)",36589,17.0
1020,Cool Runnings (1993),112099,37.0
1021,Angels in the Outfield (1994),33986,27.0
1022,Cinderella (1950),171755,42.0
1023,Winnie the Pooh and the Blustery Day (1968),5398,13.0
1024,"Three Caballeros, The (1945)",15321,6.0
1025,"Sword in the Stone, The (1963)",105074,25.0
1027,Robin Hood: Prince of Thieves (1991),205831,28.0
1028,Mary Poppins (1964),183507,71.0
1029,Dumbo (1941),140375,35.0
1030,Pete's Dragon (1977),26201,15.0
1031,Bedknobs and Broomsticks (1971),40275,24.0
1032,Alice in Wonderland (1951),151705,40.0
1033,"Fox and the Hound, The (1981)",100351,20.0
1034,Freeway (1996),30843,5.0
1035,"Sound of Music, The (1965)",255900,64.0
1036,Die Hard (1988),933767,145.0
1037,"Lawnmower Man, The (1992)",38497,24.0
1040,"Secret Agent, The (1996)",2532,1.0
1041,Secrets & Lies (1996),46563,11.0
1042,That Thing You Do! (1996),72905,42.0
1043,To Gillian on Her 37th Birthday (1996),5068,5.0
1046,Beautiful Thing (1996),25520,4.0
1047,"Long Kiss Goodnight, The (1996)",84664,33.0
1049,"Ghost and the Darkness, The (1996)",65302,21.0
1050,Looking for Richard (1996),8538,5.0
1051,Trees Lounge (1996),17294,3.0
1053,Normal Life (1996),2499,1.0
1054,Get on the Bus (1996),5957,1.0
1055,Shadow Conspiracy (1997),5169,2.0
1056,Jude (1996),11038,7.0
1057,Everyone Says I Love You (1996),39008,15.0
1059,William Shakespeare's Romeo + Juliet (1996),241669,36.0
1060,Swingers (1996),87274,36.0
1061,Sleepers (1996),235054,29.0
1064,Aladdin and the King of Thieves (1996),37674,13.0
1066,Shall We Dance (1937),7799,4.0
1068,Crossfire (1947),9507,1.0
1073,Willy Wonka & the Chocolate Factory (1971),221607,119.0
1076,"Innocents, The (1961)",32685,0.0
1077,Sleeper (1973),44499,28.0
1078,Bananas (1971),37400,11.0
1079,"Fish Called Wanda, A (1988)",151691,71.0
1080,Monty Python's Life of Brian (1979),419173,89.0
1081,Victor/Victoria (1982),23345,12.0
1082,"Candidate, The (1972)",11769,6.0
1083,"Great Race, The (1965)",19453,6.0
1084,Bonnie and Clyde (1967),119180,35.0
1085,"Old Man and the Sea, The (1958)",8516,2.0
1086,Dial M for Murder (1954),186201,25.0
1088,Dirty Dancing (1987),251525,42.0
1089,Reservoir Dogs (1992),1073345,131.0
1090,Platoon (1986),433401,63.0
1091,Weekend at Bernie's (1989),61729,21.0
1092,Basic Instinct (1992),215330,47.0
1093,"Doors, The (1991)",97962,37.0
1094,"Crying Game, The (1992)",59433,42.0
1095,Glengarry Glen Ross (1992),114241,15.0
1096,Sophie's Choice (1982),51880,10.0
1097,E.T. the Extra-Terrestrial (1982),432242,122.0
1099,"Christmas Carol, A (1938)",8705,4.0
1100,Days of Thunder (1990),95065,19.0
1101,Top Gun (1986),493352,83.0
1103,Rebel Without a Cause (1955),96758,15.0
1104,"Streetcar Named Desire, A (1951)",113241,20.0
1105,Children of the Corn IV: The Gathering (1996),5287,3.0
1107,Loser (1991),22,2.0
1111,Microcosmos (Microcosmos: Le peuple de l'herbe) (1996),11574,4.0
1112,Palookaville (1996),2592,2.0
1114,"Funeral, The (1996)",9309,1.0
1116,"Single Girl, A (Fille seule, La) (1995)",1951,1.0
1117,"Eighth Day, The (Huitième jour, Le) (1996)",10010,1.0
1119,Drunks (1995),1168,1.0
1120,"People vs. Larry Flynt, The (1996)",99794,27.0
1121,Glory Daze (1995),3714,1.0
1123,"Perfect Candidate, A (1996)",284,2.0
1124,On Golden Pond (1981),34311,13.0
1125,"Return of the Pink Panther, The (1975)",29191,24.0
1126,Drop Dead Fred (1991),31013,6.0
1127,"Abyss, The (1989)",189007,62.0
1128,"Fog, The (1980)",81812,5.0
1129,Escape from New York (1981),154496,39.0
1130,"Howling, The (1980)",39620,5.0
1131,Jean de Florette (1986),27240,11.0
1132,Manon of the Spring (Manon des sources) (1986),23670,8.0
1135,Private Benjamin (1980),28326,13.0
1136,Monty Python and the Holy Grail (1975),564423,136.0
1137,Hustler White (1996),1415,1.0
1140,Entertaining Angels: The Dorothy Day Story (1996),523,1.0
1144,"Line King: The Al Hirschfeld Story, The (1996)",431,1.0
1147,When We Were Kings (1996),18893,10.0
1148,Wallace & Gromit: The Wrong Trousers (1993),56816,56.0
1150,"Return of Martin Guerre, The (Retour de Martin Guerre, Le) (1982)",4744,3.0
1151,Lesson Faust (1994),4231,2.0
1156,"Children Are Watching Us, The (Bambini ci guardano, I) (1944)",3008,1.0
1161,"Tin Drum, The (Blechtrommel, Die) (1979)",25508,3.0
1162,"Ruling Class, The (1972)",6723,1.0
1163,Mina Tannenbaum (1994),1053,1.0
1167,Dear God (1996),4181,2.0
1170,Best of the Best 3: No Turning Back (1995),2430,2.0
1171,Bob Roberts (1992),15536,17.0
1172,Cinema Paradiso (Nuovo cinema Paradiso) (1989),278194,34.0
1173,"Cook the Thief His Wife & Her Lover, The (1989)",41042,11.0
1175,Delicatessen (1991),89174,21.0
1176,"Double Life of Veronique, The (Double Vie de Véronique, La) (1991)",52252,3.0
1177,Enchanted April (1992),7045,6.0
1178,Paths of Glory (1957),209282,12.0
1179,"Grifters, The (1990)",30113,27.0
1180,Hear My Song (1991),1914,1.0
1183,"English Patient, The (1996)",198183,45.0
1184,Mediterraneo (1991),16269,7.0
1185,My Left Foot (1989),78778,10.0
1186,"Sex, Lies, and Videotape (1989)",58466,23.0
1187,Passion Fish (1992),6006,5.0
1188,Strictly Ballroom (1992),29138,22.0
1189,"Thin Blue Line, The (1988)",25631,11.0
1190,Tie Me Up! Tie Me Down! (¡Átame!) (1990),31485,6.0
1191,Madonna: Truth or Dare (1991),9946,6.0
1192,Paris Is Burning (1990),17254,5.0
1193,One Flew Over the Cuckoo's Nest (1975),1056966,133.0
1194,Cheech and Chong's Up in Smoke (1978),40433,11.0
1196,Star Wars: Episode V - The Empire Strikes Back (1980),1360295,211.0
1197,"Princess Bride, The (1987)",445943,142.0
1198,Raiders of the Lost Ark (Indiana Jones and the Raiders of the Lost Ark) (1981),1025336,200.0
1199,Brazil (1985),209350,59.0
1200,Aliens (1986),752838,126.0
1201,"Good, the Bad and the Ugly, The (Buono, il brutto, il cattivo, Il) (1966)",799947,72.0
1202,Withnail & I (1987),47109,7.0
1203,12 Angry Men (1957),848406,57.0
1204,Lawrence of Arabia (1962),309632,45.0
1206,"Clockwork Orange, A (1971)",870453,120.0
1207,To Kill a Mockingbird (1962),329387,58.0
1208,Apocalypse Now (1979),700800,107.0
1209,Once Upon a Time in the West (C'era una volta il West) (1968),345438,18.0
1210,Star Wars: Episode VI - Return of the Jedi (1983),1106565,196.0
1211,"Wings of Desire (Himmel über Berlin, Der) (1987)",75684,13.0
1212,"Third Man, The (1949)",179714,24.0
1213,Goodfellas (1990),1236107,126.0
1214,Alien (1979),934876,146.0
1215,Army of Darkness (1993),192344,51.0
1216,"Big Blue, The (Grand bleu, Le) (1988)",54555,11.0
1217,Ran (1985),134019,15.0
1218,"Killer, The (Die xue shuang xiong) (1989)",50633,11.0
1219,Psycho (1960),708935,83.0
1220,"Blues Brothers, The (1980)",211195,84.0
1221,"Godfather: Part II, The (1974)",1344213,129.0
1222,Full Metal Jacket (1987),780005,102.0
1223,"Grand Day Out with Wallace and Gromit, A (1989)",36129,28.0
1224,Henry V (1989),31359,19.0
1225,Amadeus (1984),422280,76.0
1226,"Quiet Man, The (1952)",41612,6.0
1227,Once Upon a Time in America (1984),372425,16.0
1228,Raging Bull (1980),374664,40.0
1230,Annie Hall (1977),275255,58.0
1231,"Right Stuff, The (1983)",64665,22.0
1232,Stalker (1979),142468,8.0
1233,"Boot, Das (Boat, The) (1981)",261626,40.0
1234,"Sting, The (1973)",275999,64.0
1235,Harold and Maude (1971),81009,26.0
1236,Trust (1990),12089,3.0
1237,"Seventh Seal, The (Sjunde inseglet, Det) (1957)",195769,18.0
1238,Local Hero (1983),26258,9.0
1240,"Terminator, The (1984)",911892,131.0
1241,Dead Alive (Braindead) (1992),102258,10.0
1242,Glory (1989),142585,41.0
1243,Rosencrantz and Guildenstern Are Dead (1990),23611,16.0
1244,Manhattan (1979),145664,33.0
1245,Miller's Crossing (1990),140625,20.0
1246,Dead Poets Society (1989),533381,86.0
1247,"Graduate, The (1967)",285973,79.0
1248,Touch of Evil (1958),108876,17.0
1249,"Femme Nikita, La (Nikita) (1990)",75595,35.0
1250,"Bridge on the River Kwai, The (1957)",230973,45.0
1251,8 1/2 (8½) (1963),123852,14.0
1252,Chinatown (1974),344525,59.0
1253,"Day the Earth Stood Still, The (1951)",85037,25.0
1254,"Treasure of the Sierra Madre, The (1948)",131036,16.0
1255,Bad Taste (1987),48767,6.0
1256,Duck Soup (1933),62343,23.0
1257,Better Off Dead... (1985),48636,27.0
1258,"Shining, The (1980)",1089209,109.0
1259,Stand by Me (1986),434047,91.0
1260,M (1931),166298,15.0
1261,Evil Dead II (Dead by Dawn) (1987),179783,34.0
1262,"Great Escape, The (1963)",256030,43.0
1263,"Deer Hunter, The (1978)",357713,43.0
1264,Diva (1981),14138,5.0
1265,Groundhog Day (1993),673194,143.0
1266,Unforgiven (1992),431116,45.0
1267,"Manchurian Candidate, The (1962)",78941,30.0
1268,Pump Up the Volume (1990),30797,9.0
1269,Arsenic and Old Lace (1944),74370,29.0
1270,Back to the Future (1985),1284862,171.0
1271,Fried Green Tomatoes (1991),80834,30.0
1272,Patton (1970),106980,33.0
1273,Down by Law (1986),54706,11.0
1274,Akira (1988),201543,39.0
1275,Highlander (1986),145324,48.0
1276,Cool Hand Luke (1967),186532,57.0
1277,Cyrano de Bergerac (1990),25657,12.0
1278,Young Frankenstein (1974),167218,69.0
1279,Night on Earth (1991),65060,8.0
1280,Raise the Red Lantern (Da hong deng long gao gao gua) (1991),34824,9.0
1281,"Great Dictator, The (1940)",234681,15.0
1282,Fantasia (1940),102676,53.0
1283,High Noon (1952),109103,19.0
1284,"Big Sleep, The (1946)",89726,14.0
1285,Heathers (1989),113780,41.0
1286,Somewhere in Time (1980),31973,7.0
1287,Ben-Hur (1959),250578,34.0
1288,This Is Spinal Tap (1984),145586,66.0
1289,Koyaanisqatsi (a.k.a. Koyaanisqatsi: Life Out of Balance) (1983),40939,11.0
1290,Some Kind of Wonderful (1987),34025,10.0
1291,Indiana Jones and the Last Crusade (1989),801706,140.0
1292,Being There (1979),76780,20.0
1293,Gandhi (1982),238706,27.0
1295,"Unbearable Lightness of Being, The (1988)",38239,11.0
1296,"Room with a View, A (1986)",47108,17.0
1297,Real Genius (1985),37205,20.0
1298,Pink Floyd: The Wall (1982),84574,23.0
1299,"Killing Fields, The (1984)",58490,28.0
1300,My Life as a Dog (Mitt liv som hund) (1985),22280,9.0
1301,Forbidden Planet (1956),52473,13.0
1302,Field of Dreams (1989),126283,56.0
1303,"Man Who Would Be King, The (1975)",51461,17.0
1304,Butch Cassidy and the Sundance Kid (1969),224836,62.0
1305,"Paris, Texas (1984)",115754,4.0
1306,Until the End of the World (Bis ans Ende der Welt) (1991),11082,5.0
1307,When Harry Met Sally... (1989),238025,85.0
1310,Hype! (1996),2865,1.0
1312,Female Perversions (1996),2614,2.0
1318,Blue Juice (1995),2918,1.0
1320,Alien³ (a.k.a. Alien 3) (1992),315723,47.0
1321,"American Werewolf in London, An (1981)",118419,23.0
1322,Amityville 1992: It's About Time (1992),3348,3.0
1323,Amityville 3-D (1983),7375,3.0
1324,Amityville: Dollhouse (1996),2878,3.0
1325,Amityville: A New Generation (1993),2412,2.0
1326,Amityville II: The Possession (1982),12664,4.0
1327,"Amityville Horror, The (1979)",43870,15.0
1328,"Amityville Curse, The (1990)",2400,2.0
1329,Blood for Dracula (Andy Warhol's Dracula) (1974),6467,2.0
1330,April Fool's Day (1986),18035,4.0
1331,Audrey Rose (1977),6610,1.0
1332,"Believers, The (1987)",7919,3.0
1333,"Birds, The (1963)",202037,44.0
1334,"Blob, The (1958)",28989,6.0
1335,Blood Beach (1981),2807,1.0
1336,Body Parts (1991),4934,1.0
1337,"Body Snatcher, The (1945)",10045,1.0
1339,Dracula (Bram Stoker's Dracula) (1992),234825,29.0
1340,"Bride of Frankenstein, The (Bride of Frankenstein) (1935)",52488,3.0
1341,Burnt Offerings (1976),13378,2.0
1342,Candyman (1992),99024,11.0
1343,Cape Fear (1991),212871,25.0
1344,Cape Fear (1962),31325,14.0
1345,Carrie (1976),203724,36.0
1346,Cat People (1982),23571,8.0
1347,"Nightmare on Elm Street, A (1984)",259061,27.0
1348,"Nosferatu (Nosferatu, eine Symphonie des Grauens) (1922)",103977,16.0
1349,Vampire in Venice (Nosferatu a Venezia) (Nosferatu in Venice) (1986),1445,1.0
1350,"Omen, The (1976)",129108,22.0
1351,Blood and Wine (Blood & Wine) (1996),10657,3.0
1352,Albino Alligator (1996),8492,2.0
1353,"Mirror Has Two Faces, The (1996)",21627,4.0
1354,Breaking the Waves (1996),70818,7.0
1355,Nightwatch (1997),21060,3.0
1356,Star Trek: First Contact (1996),130993,91.0
1357,Shine (1996),56246,24.0
1358,Sling Blade (1996),97906,47.0
1359,Jingle All the Way (1996),115275,18.0
1361,Paradise Lost: The Child Murders at Robin Hood Hills (1996),17877,6.0
1363,"Preacher's Wife, The (1996)",13572,5.0
1365,Ridicule (1996),8104,6.0
1366,"Crucible, The (1996)",39810,5.0
1367,101 Dalmatians (1996),116414,47.0
1370,Die Hard 2 (1990),379740,68.0
1371,Star Trek: The Motion Picture (1979),95560,45.0
1372,Star Trek VI: The Undiscovered Country (1991),80099,42.0
1373,Star Trek V: The Final Frontier (1989),63533,30.0
1374,Star Trek II: The Wrath of Khan (1982),128003,62.0
1375,Star Trek III: The Search for Spock (1984),85287,42.0
1376,Star Trek IV: The Voyage Home (1986),90495,43.0
1377,Batman Returns (1992),323649,60.0
1378,Young Guns (1988),66857,25.0
1379,Young Guns II (1990),38528,11.0
1380,Grease (1978),295943,68.0
1381,Grease 2 (1982),38119,19.0
1382,Marked for Death (1990),23996,4.0
1385,Under Siege (1992),94232,24.0
1387,Jaws (1975),649938,91.0
1388,Jaws 2 (1978),83671,17.0
1389,Jaws 3-D (1983),47713,6.0
1390,My Fellow Americans (1996),15800,9.0
1391,Mars Attacks! (1996),240817,86.0
1392,Citizen Ruth (1996),8921,4.0
1393,Jerry Maguire (1996),283367,85.0
1394,Raising Arizona (1987),148196,58.0
1395,Tin Men (1987),9698,5.0
1396,Sneakers (1992),61899,46.0
1397,Bastard Out of Carolina (1996),4760,2.0
1398,In Love and War (1996),9037,1.0
1399,Marvin's Room (1996),29697,5.0
1401,Ghosts of Mississippi (1996),12021,3.0
1405,Beavis and Butt-Head Do America (1996),60008,31.0
1406,La Cérémonie (1995),13427,2.0
1407,Scream (1996),382835,70.0
1408,"Last of the Mohicans, The (1992)",184361,39.0
1409,Michael (1996),44767,23.0
1411,Hamlet (1996),39649,16.0
1412,Some Mother's Son (1996),2965,1.0
1413,"Whole Wide World, The (1996)",3963,2.0
1414,Mother (1996),6705,8.0
