movieId,title,popularity
1011,Herbie Rides Again (1974),8709
1012,Old Yeller (1957),14866
1013,"Parent Trap, The (1961)",23559
1014,Pollyanna (1960),11171
1015,Homeward Bound: The Incredible Journey (1993),50457
1016,"Shaggy Dog, The (1959)",5493
1017,Swiss Family Robinson (1960),17853
1018,That Darn Cat! (1965),7728
1019,"20,000 Leagues Under the Sea (1954)",36589
1020,Cool Runnings (1993),112099
1021,Angels in the Outfield (1994),33986
1022,Cinderella (1950),171755
1023,Winnie the Pooh and the Blustery Day (1968),5398
1024,"Three Caballeros, The (1945)",15321
1025,"Sword in the Stone, The (1963)",105074
1027,Robin Hood: Prince of Thieves (1991),205831
1028,Mary Poppins (1964),183507
1029,Dumbo (1941),140375
1030,Pete's Dragon (1977),26201
1031,Bedknobs and Broomsticks (1971),40275
1032,Alice in Wonderland (1951),151705
1033,"Fox and the Hound, The (1981)",100351
1034,Freeway (1996),30843
1035,"Sound of Music, The (1965)",255900
1036,Die Hard (1988),933767
1037,"Lawnmower Man, The (1992)",38497
1040,"Secret Agent, The (1996)",2532
1041,Secrets & Lies (1996),46563
1042,That Thing You Do! (1996),72905
1043,To Gillian on Her 37th Birthday (1996),5068
1046,Beautiful Thing (1996),25520
1047,"Long Kiss Goodnight, The (1996)",84664
1049,"Ghost and the Darkness, The (1996)",65302
1050,Looking for Richard (1996),8538
1051,Trees Lounge (1996),17294
1053,Normal Life (1996),2499
1054,Get on the Bus (1996),5957
1055,Shadow Conspiracy (1997),5169
1056,Jude (1996),11038
1057,Everyone Says I Love You (1996),39008
1059,William Shakespeare's Romeo + Juliet (1996),241669
1060,Swingers (1996),87274
1061,Sleepers (1996),235054
1064,Aladdin and the King of Thieves (1996),37674
1066,Shall We Dance (1937),7799
1068,Crossfire (1947),9507
1073,Willy Wonka & the Chocolate Factory (1971),221607
1076,"Innocents, The (1961)",32685
1077,Sleeper (1973),44499
1078,Bananas (1971),37400
1079,"Fish Called Wanda, A (1988)",151691
1080,Monty Python's Life of Brian (1979),419173
1081,Victor/Victoria (1982),23345
1082,"Candidate, The (1972)",11769
1083,"Great Race, The (1965)",19453
1084,Bonnie and Clyde (1967),119180
1085,"Old Man and the Sea, The (1958)",8516
1086,Dial M for Murder (1954),186201
1088,Dirty Dancing (1987),251525
1089,Reservoir Dogs (1992),1073345
1090,Platoon (1986),433401
1091,Weekend at Bernie's (1989),61729
1092,Basic Instinct (1992),215330
1093,"Doors, The (1991)",97962
1094,"Crying Game, The (1992)",59433
1095,Glengarry Glen Ross (1992),114241
1096,Sophie's Choice (1982),51880
1097,E.T. the Extra-Terrestrial (1982),432242
1099,"Christmas Carol, A (1938)",8705
1100,Days of Thunder (1990),95065
1101,Top Gun (1986),493352
1103,Rebel Without a Cause (1955),96758
1104,"Streetcar Named Desire, A (1951)",113241
1105,Children of the Corn IV: The Gathering (1996),5287
1107,Loser (1991),22
1111,Microcosmos (Microcosmos: Le peuple de l'herbe) (1996),11574
1112,Palookaville (1996),2592
1114,"Funeral, The (1996)",9309
1116,"Single Girl, A (Fille seule, La) (1995)",1951
1117,"Eighth Day, The (Huitième jour, Le) (1996)",10010
1119,Drunks (1995),1168
1120,"People vs. Larry Flynt, The (1996)",99794
1121,Glory Daze (1995),3714
1123,"Perfect Candidate, A (1996)",284
1124,On Golden Pond (1981),34311
1125,"Return of the Pink Panther, The (1975)",29191
1126,Drop Dead Fred (1991),31013
1127,"Abyss, The (1989)",189007
1128,"Fog, The (1980)",81812
1129,Escape from New York (1981),154496
1130,"Howling, The (1980)",39620
1131,Jean de Florette (1986),27240
1132,Manon of the Spring (Manon des sources) (1986),23670
1135,Private Benjamin (1980),28326
1136,Monty Python and the Holy Grail (1975),564423
1137,Hustler White (1996),1415
1140,Entertaining Angels: The Dorothy Day Story (1996),523
1144,"Line King: The Al Hirschfeld Story, The (1996)",431
1147,When We Were Kings (1996),18893
1148,Wallace & Gromit: The Wrong Trousers (1993),56816
1150,"Return of Martin Guerre, The (Retour de Martin Guerre, Le) (1982)",4744
1151,Lesson Faust (1994),4231
1156,"Children Are Watching Us, The (Bambini ci guardano, I) (1944)",3008
1161,"Tin Drum, The (Blechtrommel, Die) (1979)",25508
1162,"Ruling Class, The (1972)",6723
1163,Mina Tannenbaum (1994),1053
1167,Dear God (1996),4181
1170,Best of the Best 3: No Turning Back (1995),2430
1171,Bob Roberts (1992),15536
1172,Cinema Paradiso (Nuovo cinema Paradiso) (1989),278194
1173,"Cook the Thief His Wife & Her Lover, The (1989)",41042
1175,Delicatessen (1991),89174
1176,"Double Life of Veronique, The (Double Vie de Véronique, La) (1991)",52252
1177,Enchanted April (1992),7045
1178,Paths of Glory (1957),209282
1179,"Grifters, The (1990)",30113
1180,Hear My Song (1991),1914
1183,"English Patient, The (1996)",198183
1184,Mediterraneo (1991),16269
1185,My Left Foot (1989),78778
1186,"Sex, Lies, and Videotape (1989)",58466
1187,Passion Fish (1992),6006
1188,Strictly Ballroom (1992),29138
1189,"Thin Blue Line, The (1988)",25631
1190,Tie Me Up! Tie Me Down! (¡Átame!) (1990),31485
1191,Madonna: Truth or Dare (1991),9946
1192,Paris Is Burning (1990),17254
1193,One Flew Over the Cuckoo's Nest (1975),1056966
1194,Cheech and Chong's Up in Smoke (1978),40433
1196,Star Wars: Episode V - The Empire Strikes Back (1980),1360295
1197,"Princess Bride, The (1987)",445943
1198,Raiders of the Lost Ark (Indiana Jones and the Raiders of the Lost Ark) (1981),1025336
1199,Brazil (1985),209350
1200,Aliens (1986),752838
1201,"Good, the Bad and the Ugly, The (Buono, il brutto, il cattivo, Il) (1966)",799947
1202,Withnail & I (1987),47109
1203,12 Angry Men (1957),848406
1204,Lawrence of Arabia (1962),309632
1206,"Clockwork Orange, A (1971)",870453
1207,To Kill a Mockingbird (1962),329387
1208,Apocalypse Now (1979),700800
1209,Once Upon a Time in the West (C'era una volta il West) (1968),345438
1210,Star Wars: Episode VI - Return of the Jedi (1983),1106565
1211,"Wings of Desire (Himmel über Berlin, Der) (1987)",75684
1212,"Third Man, The (1949)",179714
1213,Goodfellas (1990),1236107
1214,Alien (1979),934876
1215,Army of Darkness (1993),192344
1216,"Big Blue, The (Grand bleu, Le) (1988)",54555
1217,Ran (1985),134019
1218,"Killer, The (Die xue shuang xiong) (1989)",50633
1219,Psycho (1960),708935
1220,"Blues Brothers, The (1980)",211195
1221,"Godfather: Part II, The (1974)",1344213
1222,Full Metal Jacket (1987),780005
1223,"Grand Day Out with Wallace and Gromit, A (1989)",36129
1224,Henry V (1989),31359
1225,Amadeus (1984),422280
1226,"Quiet Man, The (1952)",41612
1227,Once Upon a Time in America (1984),372425
1228,Raging Bull (1980),374664
1230,Annie Hall (1977),275255
1231,"Right Stuff, The (1983)",64665
1232,Stalker (1979),142468
1233,"Boot, Das (Boat, The) (1981)",261626
1234,"Sting, The (1973)",275999
1235,Harold and Maude (1971),81009
1236,Trust (1990),12089
1237,"Seventh Seal, The (Sjunde inseglet, Det) (1957)",195769
1238,Local Hero (1983),26258
1240,"Terminator, The (1984)",911892
1241,Dead Alive (Braindead) (1992),102258
1242,Glory (1989),142585
1243,Rosencrantz and Guildenstern Are Dead (1990),23611
1244,Manhattan (1979),145664
1245,Miller's Crossing (1990),140625
1246,Dead Poets Society (1989),533381
1247,"Graduate, The (1967)",285973
1248,Touch of Evil (1958),108876
1249,"Femme Nikita, La (Nikita) (1990)",75595
1250,"Bridge on the River Kwai, The (1957)",230973
1251,8 1/2 (8½) (1963),123852
1252,Chinatown (1974),344525
1253,"Day the Earth Stood Still, The (1951)",85037
1254,"Treasure of the Sierra Madre, The (1948)",131036
1255,Bad Taste (1987),48767
1256,Duck Soup (1933),62343
1257,Better Off Dead... (1985),48636
1258,"Shining, The (1980)",1089209
1259,Stand by Me (1986),434047
1260,M (1931),166298
1261,Evil Dead II (Dead by Dawn) (1987),179783
1262,"Great Escape, The (1963)",256030
1263,"Deer Hunter, The (1978)",357713
1264,Diva (1981),14138
1265,Groundhog Day (1993),673194
1266,Unforgiven (1992),431116
1267,"Manchurian Candidate, The (1962)",78941
1268,Pump Up the Volume (1990),30797
1269,Arsenic and Old Lace (1944),74370
1270,Back to the Future (1985),1284862
1271,Fried Green Tomatoes (1991),80834
1272,Patton (1970),106980
1273,Down by Law (1986),54706
1274,Akira (1988),201543
1275,Highlander (1986),145324
1276,Cool Hand Luke (1967),186532
1277,Cyrano de Bergerac (1990),25657
1278,Young Frankenstein (1974),167218
1279,Night on Earth (1991),65060
1280,Raise the Red Lantern (Da hong deng long gao gao gua) (1991),34824
1281,"Great Dictator, The (1940)",234681
1282,Fantasia (1940),102676
1283,High Noon (1952),109103
1284,"Big Sleep, The (1946)",89726
1285,Heathers (1989),113780
1286,Somewhere in Time (1980),31973
1287,Ben-Hur (1959),250578
1288,This Is Spinal Tap (1984),145586
1289,Koyaanisqatsi (a.k.a. Koyaanisqatsi: Life Out of Balance) (1983),40939
1290,Some Kind of Wonderful (1987),34025
1291,Indiana Jones and the Last Crusade (1989),801706
1292,Being There (1979),76780
1293,Gandhi (1982),238706
1295,"Unbearable Lightness of Being, The (1988)",38239
1296,"Room with a View, A (1986)",47108
1297,Real Genius (1985),37205
1298,Pink Floyd: The Wall (1982),84574
1299,"Killing Fields, The (1984)",58490
1300,My Life as a Dog (Mitt liv som hund) (1985),22280
1301,Forbidden Planet (1956),52473
1302,Field of Dreams (1989),126283
1303,"Man Who Would Be King, The (1975)",51461
1304,Butch Cassidy and the Sundance Kid (1969),224836
1305,"Paris, Texas (1984)",115754
1306,Until the End of the World (Bis ans Ende der Welt) (1991),11082
1307,When Harry Met Sally... (1989),238025
1310,Hype! (1996),2865
1312,Female Perversions (1996),2614
1318,Blue Juice (1995),2918
1320,Alien³ (a.k.a. Alien 3) (1992),315723
1321,"American Werewolf in London, An (1981)",118419
1322,Amityville 1992: It's About Time (1992),3348
1323,Amityville 3-D (1983),7375
1324,Amityville: Dollhouse (1996),2878
1325,Amityville: A New Generation (1993),2412
1326,Amityville II: The Possession (1982),12664
1327,"Amityville Horror, The (1979)",43870
1328,"Amityville Curse, The (1990)",2400
1329,Blood for Dracula (Andy Warhol's Dracula) (1974),6467
1330,April Fool's Day (1986),18035
1331,Audrey Rose (1977),6610
1332,"Believers, The (1987)",7919
1333,"Birds, The (1963)",202037
1334,"Blob, The (1958)",28989
1335,Blood Beach (1981),2807
1336,Body Parts (1991),4934
1337,"Body Snatcher, The (1945)",10045
1339,Dracula (Bram Stoker's Dracula) (1992),234825
1340,"Bride of Frankenstein, The (Bride of Frankenstein) (1935)",52488
1341,Burnt Offerings (1976),13378
1342,Candyman (1992),99024
1343,Cape Fear (1991),212871
1344,Cape Fear (1962),31325
1345,Carrie (1976),203724
1346,Cat People (1982),23571
1347,"Nightmare on Elm Street, A (1984)",259061
1348,"Nosferatu (Nosferatu, eine Symphonie des Grauens) (1922)",103977
1349,Vampire in Venice (Nosferatu a Venezia) (Nosferatu in Venice) (1986),1445
1350,"Omen, The (1976)",129108
1351,Blood and Wine (Blood & Wine) (1996),10657
1352,Albino Alligator (1996),8492
1353,"Mirror Has Two Faces, The (1996)",21627
1354,Breaking the Waves (1996),70818
1355,Nightwatch (1997),21060
1356,Star Trek: First Contact (1996),130993
1357,Shine (1996),56246
1358,Sling Blade (1996),97906
1359,Jingle All the Way (1996),115275
1361,Paradise Lost: The Child Murders at Robin Hood Hills (1996),17877
1363,"Preacher's Wife, The (1996)",13572
1365,Ridicule (1996),8104
1366,"Crucible, The (1996)",39810
1367,101 Dalmatians (1996),116414
1370,Die Hard 2 (1990),379740
1371,Star Trek: The Motion Picture (1979),95560
1372,Star Trek VI: The Undiscovered Country (1991),80099
1373,Star Trek V: The Final Frontier (1989),63533
1374,Star Trek II: The Wrath of Khan (1982),128003
1375,Star Trek III: The Search for Spock (1984),85287
1376,Star Trek IV: The Voyage Home (1986),90495
1377,Batman Returns (1992),323649
1378,Young Guns (1988),66857
1379,Young Guns II (1990),38528
1380,Grease (1978),295943
1381,Grease 2 (1982),38119
1382,Marked for Death (1990),23996
1385,Under Siege (1992),94232
1387,Jaws (1975),649938
1388,Jaws 2 (1978),83671
1389,Jaws 3-D (1983),47713
1390,My Fellow Americans (1996),15800
1391,Mars Attacks! (1996),240817
1392,Citizen Ruth (1996),8921
1393,Jerry Maguire (1996),283367
1394,Raising Arizona (1987),148196
1395,Tin Men (1987),9698
1396,Sneakers (1992),61899
1397,Bastard Out of Carolina (1996),4760
1398,In Love and War (1996),9037
1399,Marvin's Room (1996),29697
1401,Ghosts of Mississippi (1996),12021
1405,Beavis and Butt-Head Do America (1996),60008
1406,La Cérémonie (1995),13427
1407,Scream (1996),382835
1408,"Last of the Mohicans, The (1992)",184361
1409,Michael (1996),44767
1411,Hamlet (1996),39649
1412,Some Mother's Son (1996),2965
1413,"Whole Wide World, The (1996)",3963
1414,Mother (1996),6705
1415,"Thieves (Voleurs, Les) (1996)",2253
1416,Evita (1996),37232
1417,"Portrait of a Lady, The (1996)",12536
1419,Walkabout (1971),27024
1422,Murder at 1600 (1997),32556
1423,Hearts and Minds (1996),3329
1425,Fierce Creatures (1997),25450
1426,Zeus and Roxanne (1997),3195
1427,Turbulence (1997),12494
1428,Angel Baby (1995),1539
1429,First Strike (Police Story 4: First Strike) (Ging chaat goo si 4: Ji gaan daan yam mo) (1996),22245
1430,Underworld (1996),779
1431,Beverly Hills Ninja (1997),43472
1432,Metro (1997),28835
1437,"Cement Garden, The (1993)",5263
1438,Dante's Peak (1997),96930
1439,Meet Wally Sparks (1997),3758
1440,Amos & Andrew (1993),9758
1441,Benny & Joon (1993),61372
1442,Prefontaine (1997),7613
1445,McHale's Navy (1997),7046
1446,Kolya (Kolja) (1996),16106
1447,Gridlock'd (1997),16455
1449,Waiting for Guffman (1996),30438
1453,"Beautician and the Beast, The (1997)",9882
1454,SubUrbia (1997),10401
1456,"Pest, The (1997)",9117
1457,Fools Rush In (1997),39105
1458,Touch (1997),2670
1459,Absolute Power (1997),59361
1460,That Darn Cat (1997),4802
1461,Vegas Vacation (National Lampoon's Las Vegas Vacation) (1997),52726
1464,Lost Highway (1997),151169
1465,Rosewood (1997),8802
1466,Donnie Brasco (1997),327775
1468,Booty Call (1997),9399
1473,Best Men (1997),3096
1474,Jungle2Jungle (a.k.a. Jungle 2 Jungle) (1997),25620
1475,Kama Sutra: A Tale of Love (1996),11227
1476,Private Parts (1997),38815
1477,Love Jones (1997),5535
1479,"Saint, The (1997)",71677
1480,Smilla's Sense of Snow (1997),15073
1483,Crash (1996),65375
1484,"Daytrippers, The (1996)",6874
1485,Liar Liar (1997),328924
1487,Selena (1997),31116
1488,"Devil's Own, The (1997)",70777
1489,Cats Don't Dance (1997),8331
1490,B*A*P*S (1997),5773
1493,Love and Other Catastrophes (1996),2062
1495,Turbo: A Power Rangers Movie (1997),9671
1496,Anna Karenina (1997),6131
1497,Double Team (1997),36269
1498,Inventing the Abbotts (1997),13827
1499,Anaconda (1997),110504
1500,Grosse Pointe Blank (1997),98700
1502,Kissed (1996),3974
1503,8 Heads in a Duffel Bag (1997),10984
1507,Paradise Road (1997),5849
1513,Romy and Michele's High School Reunion (1997),52126
1514,Temptress Moon (Feng Yue) (1996),2022
1515,Volcano (1997),80725
1516,Children of the Revolution (1996),2418
1517,Austin Powers: International Man of Mystery (1997),254250
1518,Breakdown (1997),60357
1519,Broken English (1996),735
1526,Fathers' Day (1997),16353
1527,"Fifth Element, The (1997)",498640
1529,Nowhere (1997),10030
1533,"Promise, The (La promesse) (1996)",8464
1537,Shall We Dance? (Shall We Dansu?) (1996),11569
1541,Addicted to Love (1997),25491
1542,Brassed Off (1996),20780
1544,"Lost World: Jurassic Park, The (1997)",439022
1545,Ponette (1996),4718
1546,Schizopolis (1996),6004
1547,Shiloh (1997),3712
1549,Rough Magic (1995),2019
1550,Trial and Error (1997),7765
1551,Buddy (1997),2792
1552,Con Air (1997),315088
1554,"Pillow Book, The (1996)",13509
1556,Speed 2: Cruise Control (1997),85227
1562,Batman & Robin (1997),265635
1564,For Roseanna (Roseanna's Grave) (1997),3512
1565,Head Above Water (1996),8164
1566,Hercules (1997),250579
1569,My Best Friend's Wedding (1997),152712
1571,When the Cat's Away (Chacun cherche son chat) (1996),3570
1572,"Contempt (Mépris, Le) (1963)",35575
1573,Face/Off (1997),396135
1574,Fall (1997),2048
1580,Men in Black (a.k.a. MIB) (1997),603629
1581,Out to Sea (1997),9413
1582,Wild America (1997),7921
1583,"Simple Wish, A (1997)",5808
1584,Contact (1997),289497
1585,Love Serenade (1996),1648
1586,G.I. Jane (1997),86102
1587,Conan the Barbarian (1982),160077
1588,George of the Jungle (1997),83463
1589,Cop Land (1997),104834
1590,Event Horizon (1997),194314
1591,Spawn (1997),71685
1592,Air Bud (1997),19191
1593,Picture Perfect (1997),21255
1594,In the Company of Men (1997),14180
1596,Career Girls (1997),6196
1597,Conspiracy Theory (1997),106108
1598,Desperate Measures (1998),17648
1599,Steel (1997),14909
1600,She's So Lovely (1997),8667
1601,Hoodlum (1997),12271
1602,Leave It to Beaver (1997),4518
1603,Mimic (1997),54929
1604,Money Talks (1997),30992
1605,Excess Baggage (1997),14138
1606,Kull the Conqueror (1997),8677
1608,Air Force One (1997),207732
1609,187 (One Eight Seven) (1997),24767
1610,"Hunt for Red October, The (1990)",211828
1611,My Own Private Idaho (1991),60928
1612,"Kiss Me, Guido (1997)",2108
1613,Star Maps (1997),1041
1614,In & Out (1997),43741
1615,"Edge, The (1997)",78092
1616,"Peacemaker, The (1997)",60956
1617,L.A. Confidential (1997),609672
1619,Seven Years in Tibet (1997),153638
1620,Kiss the Girls (1997),79940
1621,Soul Food (1997),8856
1623,Wishmaster (1997),25008
1624,"Thousand Acres, A (1997)",5766
1625,"Game, The (1997)",422842
1626,Fire Down Below (1997),18913
1627,U Turn (1997),54203
1629,"MatchMaker, The (1997)",5880
1631,"Assignment, The (1997)",9892
1633,Ulee's Gold (1997),7528
1635,"Ice Storm, The (1997)",59355
1639,Chasing Amy (1997),142759
1641,"Full Monty, The (1997)",113070
1642,Indian Summer (a.k.a. Alive & Kicking) (1996),870
1643,"Mrs. Brown (a.k.a. Her Majesty, Mrs. Brown) (1997)",15435
